code,url,creator,created_t,last_modified_t,product_name,abbreviated_product_name,generic_name,quantity,packaging,packaging_tags,packaging_text,brands,brands_tags,categories,categories_tags,origins,origins_tags,manufacturing_places,manufacturing_places_tags,labels,labels_tags,emb_codes,emb_codes_tags,cities,cities_tags,purchase_places,stores,countries,ingredients_text,allergens,allergens_tags,traces,traces_tags,serving_size,serving_quantity,no_nutriments,additives_n,additives_tags,ingredients_from_palm_oil_n,ingredients_from_palm_oil,ingredients_from_palm_oil_tags,ingredients_that_may_be_from_palm_oil_n,ingredients_that_may_be_from_palm_oil,ingredients_that_may_be_from_palm_oil_tags,nutriscore_score,nutriscore_grade,nova_group,pnns_groups_1,pnns_groups_2,states,brand_owner,ecoscore_score_fr,ecoscore_grade_fr,main_category,image_url,image_small_url,image_front_url,image_front_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,energy-kj_100g,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,-butyric-acid_100g,-caproic-acid_100g,-caprylic-acid_100g,-capric-acid_100g,-lauric-acid_100g,-myristic-acid_100g,-palmitic-acid_100g,-stearic-acid_100g,-arachidic-acid_100g,-behenic-acid_100g,-lignoceric-acid_100g,-cerotic-acid_100g,-montanic-acid_100g,-melissic-acid_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,-alpha-linolenic-acid_100g,-eicosapentaenoic-acid_100g,-docosahexaenoic-acid_100g,omega-6-fat_100g,-linoleic-acid_100g,-arachidonic-acid_100g,-gamma-linolenic-acid_100g,-dihomo-gamma-linolenic-acid_100g,omega-9-fat_100g,-oleic-acid_100g,-elaidic-acid_100g,-gondoic-acid_100g,-mead-acid_100g,-erucic-acid_100g,-nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,-sucrose_100g,-glucose_100g,-fructose_100g,-lactose_100g,-maltose_100g,-maltodextrins_100g,starch_100g,polyols_100g,fiber_100g,-soluble-fiber_100g,-insoluble-fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-dried_100g,fruits-vegetables-nuts-estimate_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g
0014321621219,https://world.openfoodfacts.org/product/0014321621219,usda-ndb-import,1489063253,1587578550,Healthy Earth Seasonings,,,,,,,Allergo Coffee Co.,allergo-coffee-co,"Groceries, Condiments","en:groceries,en:condiments",,,,,,,,,,,,,United States,"Organic spices, organic dehydrated garlic, organic coffee powder, and organic cocoa powder.",,,,,1 tsp (3.5 g),3.5,,0,,0,,,0,,,-7,a,1,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Allegro Coffee Company,,,en:condiments,,,,,,,,,,286,1197,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,57.14,0,,,,,,,,,28.6,,,28.57,,,,0,0,,0.0008571,,,,,0,,,,,,,,,,,,,,0.571,,0.02057,,,,,,,,,,,,,,,,,,,,,-7,,,,,,,,
0014321621202,https://world.openfoodfacts.org/product/0014321621202,usda-ndb-import,1489063251,1587578549,Healthy Earth Seasonings,,,,,,,,,"Groceries, Condiments","en:groceries,en:condiments",,,,,,,,,,,,,United States,"Organic spices (including turmeric), organic dehydrated vegetables (onion and garlic), and organic mushroom.",,,,,1 tsp (3 g),3,,0,,0,,,0,,,-1,a,1,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Allegro Coffee Company,,,en:condiments,,,,,,,,,,333,1393,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,66.67,0,,,,,,,,,33.3,,,0,,,,0,0,,0,,,,,0,,,,,,,,,,,,,,0.667,,0.012,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,
0041318031065,https://world.openfoodfacts.org/product/0041318031065,usda-ndb-import,1489062533,1587578089,"Chunky, healthy recipe, grilled chicken & sausage gumbo",,,,,,,Schnucks,schnucks,"Canned foods, Meals, Soups, Canned meals, Canned soups","en:canned-foods,en:meals,en:soups,en:canned-meals,en:canned-soups",,,,,,,,,,,,,United States,"Water, diced tomatoes in tomato juice, rice, cooked chicken meat (chicken meat, water, modified corn starch, salt, sodium phosphate, isolated soy protein), tomato puree (water, tomato paste), cooked andouille sausage (pork, seasonings [spices, dextrose, onion powder, garlic powder], water, salt, natural hickory smoke flavor, spices, sodium nitrite), celery, green pepper, okra, contains 2% or less of corn starch, green chili peppers, dehydrated onion, dehydrated red peppers, chicken broth, sugar, maltodextrin, potassium chloride, salt, jalapeno peppers, yeast extract, chicken powder, spices, bacon fat, garlic powder, onion powder, dehydrated parsley, natural flavor, tomato powder, citric acid, disodium inosinate, disodium guanlyate, sunflower oil, pork stock, pork fat, molasses solids, extractives of paprika, smoke flavor, soy lecithin, sodium phosphate, grill flavor (from sunflower oil), acetic acid.",,"en:celery,en:soybeans",,,1 cup (245 g),245,,5,"en:e250,en:e260,en:e322,en:e322i,en:e330,en:e631",0,,,0,,,0,b,4,Composite foods,One-dish meals,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","Schnuck Markets, Inc.",,,en:canned-soups,,,,,,,,,,53,222,,1.22,0.41,,,,,,,,,,,,,,,0.41,0,,,,,,,,,,,,,,,,,0,0.006,7.76,0.82,,,,,,,,,0.8,,,2.45,,,,0.4175,0.167,,2.46e-05,,,,,0.0024,,,,,,,,,,,,0.208,,0.016,,0.00029,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
0853305003029,https://world.openfoodfacts.org/product/0853305003029,usda-ndb-import,1489061217,1587577302,"Athlete fuel whole grains, flax seeds, cashews, raisins, pumpkin seeds, almonds, athlete fuel",,,,,,,Evoke Healthy Foods,evoke-healthy-foods,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Cereals and their products","en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:cereals-and-their-products",,,,,Organic,en:organic,,,,,,,United States,"Organic rolled oats, organic raisins, organic almonds, organic flaxseed, organic cashews, organic pumpkin seeds",,,,,25 CRISPS (28 g),28,,0,,0,,,0,,,-1,a,1,Cereals and potatoes,Cereals,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","Muesli Fusion, Inc.",,,en:cereals-and-their-products,,,,,,,,,,429,1795,,12.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,71.43,10.71,,,,,,,,,3.6,,,10.71,,,,0,0,,0,,,,,0,,,,,,,,,,,,0.196,,0.032,0.488,0.00357,0.215,,,0.001,,6.8e-05,,,,,,,,,,,,,,,-1,,,,,,,,
0085239121702,https://world.openfoodfacts.org/product/0085239121702,usda-ndb-import,1489061042,1587577185,Healthy Smoked Honey Turkey Breast,,,,,,,Market Pantry,market-pantry,"Meats, Prepared meats","en:meats,en:prepared-meats",,,,,,,,,,,,,United States,"Turkey breast, turkey broth, honey, salt, contains 2% or less of modified potato starch, vinegar, sugar, dextrose, sodium phosphate, sodium citrate, sodium erythorbate, sodium nitrite, natural flavor.",,,,,2 ONZ (56 g),56,,2,"en:e250,en:e316",0,,,0,,,4,c,4,Fish Meat Eggs,Processed meat,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Target Stores,,,en:prepared-meats,,,,,,,,,,107,448,,1.79,0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0.054,7.14,5.36,,,,,,,,,0,,,16.07,,,,1.6075,0.643,,0,,,,,0,,,,,,,,,,,,,,0,,0.00129,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
0654989910104,https://world.openfoodfacts.org/product/0654989910104,usda-ndb-import,1489060784,1587577017,"I.m. healthy, creamy soynut butter",,,,,,,I.M. Healthy,i-m-healthy,"Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats",,,,,,,,,,,,,United States,"Roasted soybeans (non-gmo), naturally pressed soybean oil, granulated cane sugar, palm oil, maltodextrin (from corn), salt.",,,,,2 Tbsp (32 g),32,,0,,0,,,0,,,9,c,2,Fat and sauces,Fats,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",The Soy Nut Butter Co,,,en:vegetable-fats,,,,,,,,,,594,2485,,43.75,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31.25,9.38,,,,,,,,,9.4,,,21.88,,,,0.78,0.312,,0,,,,,0,,,,,,,,,,,,,,0.188,,0.00112,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,
0861620000029,https://world.openfoodfacts.org/product/0861620000029,usda-ndb-import,1489060666,1587576935,Mexican mix healthy replacement for meat,,,,,,,Neat Foods  Llc.,neat-foods-llc,Meats,en:meats,,,,,,,,,,,,,United States,"Pecans, garbanzo beans, organic gluten free whole grain cornmeal, spices, garlic, onion, less than 2% of sea salt.",,en:nuts,,,0.333 cup (40 g),40,,0,,0,,,0,,,10,c,1,Fish Meat Eggs,Meat,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",neat foods,,,en:meats,,,,,,,,,,550,2301,,37.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,40,5,,,,,,,,,12.5,,,12.5,,,,1.5,0.6,,0.000375,,,,,0,,,,,,,,,,,,,,0.1,,0.00675,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,
0647878246569,https://world.openfoodfacts.org/product/0647878246569,usda-ndb-import,1489060573,1587576869,Apricot Halves In Heavy Syrup,,,,,,,California Healthy Harvest,california-healthy-harvest,"Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits","en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits",,,,,,,,,,,,,United States,"Apricots, water, corn syrup and sugar.",,,,,0.5 cup (126 g),126,,0,,0,,,0,,,0,b,3,Fruits and vegetables,Fruits,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","We Deal, Inc.",,,en:canned-fruits,,,,,,,,,,95,397,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.22,21.43,,,,,,,,,0.8,,,0,,,,0.04,0.016,,0.000357,,,,,0.001,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
0070702122034,https://world.openfoodfacts.org/product/0070702122034,usda-ndb-import,1489059886,1587576411,Healthy Multi - Grain Bread With Sesame & Poppy Seeds,,,,,,,National Baking Company,national-baking-company,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads",,,,,,,,,,,,,United States,"Enriched wheat flour (wheat flour, barley malt, niacin, iron, thiamin mononitrate, riboflavin, folic acid), water, cornmeal, wheat bran, brown sugar, honey, oat flakes, yeast, black sesame seeds, white sesame seeds, wheat gluten, salt, poppy seeds, vinegar, soybean oil, monoglycerides, soy lecithin.",,"en:gluten,en:soybeans",,,1.3 ONZ (38 g),38,,1,"en:e322,en:e322i",0,,,0,,,-1,a,4,Cereals and potatoes,Bread,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",National Baking Company,,,en:breads,,,,,,,,,,289,1209,,3.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,60.53,10.53,,,,,,,,,7.9,,,10.53,,,,0.92,0.368,,0,,,,,0,,,,,,,,,,,,,,0.053,,0.00379,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,
0041497331222,https://world.openfoodfacts.org/product/0041497331222,usda-ndb-import,1489059708,1587576300,"Weis, healthy chunky soup, new england style clam chowder",,,,,,,Weis Quality,weis-quality,"Canned foods, Meals, Soups, Canned meals, Canned soups","en:canned-foods,en:meals,en:soups,en:canned-meals,en:canned-soups",,,,,,,,,,,,,United States,"Calm broth, potatoes, clam meat, modified corn starch, cream, contains less than 2% of: onions, titanium dioxide, bleached wheat flour, soybean oil, potassium chloride, yeast extract, natural flavor, salt, natural cream flavor (gum arabic, maltodextrin, natural flavor, modified tapioca stacrh, polyglycerol esters of fatty acids), disodium inosinate, disodium guanylate, calcium carbonate, soy protein concentrate, autolyzed yeast extract, sodium tripolyphosphate (to retain natural juices), sea salt.",,en:milk,,,1 cup (245 g),245,,6,"en:e171,en:e414,en:e452,en:e452vi,en:e475,en:e627,en:e631",0,,,0,,,1,b,4,Composite foods,One-dish meals,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","Weis Markets, Inc.",,,en:canned-soups,,,,,,,,,,61,255,,0.61,0.41,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0.004,11.02,0,,,,,,,,,0.8,,,2.45,,,,0.48,0.192,,0,,,,,0.0024,,,,,,,,,,,,0.355,,0.041,,0.00044,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
0815055010344,https://world.openfoodfacts.org/product/0815055010344,usda-ndb-import,1489058906,1587575965,"Snapdragon, pan asian cuisine, nut clusters,teriyaki cashews, with peanuts, palm sugar, longan and authentic spices, healthy, chewy, savory nut snacks",,,,,,,Snapdragon,snapdragon,Snacks,en:snacks,,,,,,,,,,,,,United States,"Cashews, flavor coating (cane sugar, anchovy extract, glucose syrup, palm sugar, salt), peanuts, teriyaki powder (sugar, spices, yeast extract, salt), dried banana, dried longan, dried strawberry, dried mango, honey.",,"en:nuts,en:peanuts",,,0.25 cup (30 g),30,,0,,0,,,0,,,13,d,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","Tabetai, Inc.",,,en:snacks,,,,,,,,,,467,1954,,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36.67,16.67,,,,,,,,,3.3,,,13.33,,,,0.9575,0.383,,0,,,,,0,,,,,,,,,,,,,,0,,0.0036,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,
0852513005009,https://world.openfoodfacts.org/product/0852513005009,usda-ndb-import,1489058628,1587575551,Carrot with potatoes & white beans,,,,,,,Healthy Life Brands Llc,healthy-life-brands-llc,,,,,,,,,,,,,,,United States,"Potatoes, carrots, white beans, non-gmo expeller pressed canola oil, dehydrated potato flakes, water, rice flour, corn starch, tapioca starch, potato starch. contains less than 2% of: sea salt, tapioca dextrin, locust bean gum, garlic, xanthan gum.",,,,,3 ONZ (85 g),85,,3,"en:e1400,en:e410,en:e415",0,,,0,,,,,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Farmwise LLC,,,,,,,,,,,,,153,640,,7.06,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.35,1.18,,,,,,,,,3.5,,,3.53,,,,0.56,0.224,,0.0007059,,,,,0.0106,,,,,,,,,,,,0.353,,0,,0.00085,,,,,,,,,,,,,,,,,,,,,,,,,,7.5e-06,,,
0030900180090,https://world.openfoodfacts.org/product/0030900180090,usda-ndb-import,1489057348,1587574498,Oven Roasted Chicken Breast,,,,,,,Healthy Ones,healthy-ones,"Meats, Prepared meats","en:meats,en:prepared-meats",,,,,,,,,,,,,United States,"Chicken breast, chicken broth, cultured sugar, contains 2% or less of salt, dextrose, modified food starch, potassium lactate, sodium phosphates, vinegar, sodium diacetate.",,,,,3 SLICES (56 g),56,,2,"en:e262,en:e262ii,en:e326",0,,,0,,,5,c,4,Fish Meat Eggs,Processed meat,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Armour-Eckrich Meats LLC,,,en:prepared-meats,,,,,,,,,,107,448,,1.79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.054,3.57,0,,,,,,,,,,,,17.86,,,,2.1425,0.857,,,,,,,,,,,,,,,,,,,,,,,0.00063,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,
0030900180069,https://world.openfoodfacts.org/product/0030900180069,usda-ndb-import,1489057345,1587574496,Oven Roasted Turkey Breast,,,,,,,Healthy Ones,healthy-ones,"Meats, Prepared meats, Poultries, Turkeys, Turkey breasts","en:meats,en:prepared-meats,en:poultries,en:turkeys,en:turkey-breasts",,,,,,,,,,,,,United States,"Turkey breast, water, contains 2% or less of sugar, salt, sodium phosphates, sodium diacetate, sodium nitrite, potassium lactate, sodium erythorbate.",,,,,3 SLICES (56 g),56,,3,"en:e250,en:e262,en:e262ii,en:e316",0,,,0,,,4,c,3,Fish Meat Eggs,Processed meat,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Armour-Eckrich Meats LLC,,,en:turkey-breasts,,,,,,,,,,107,448,,2.68,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.045,1.79,1.79,,,,,,,,,,,,19.64,,,,2.01,0.804,,,,,,,,,,,,,,,,,,,,,,,0.00064,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
0030900180076,https://world.openfoodfacts.org/product/0030900180076,usda-ndb-import,1489057346,1587574496,Turkey breast,,,,,,,Healthy Ones,healthy-ones,"Meats, Prepared meats, Poultries, Turkeys, Turkey breasts","en:meats,en:prepared-meats,en:poultries,en:turkeys,en:turkey-breasts",,,,,,,,,,,,,United States,"Turkey breast, water, honey, contains 2% or less of sugar, salt, potassium lactate, sodium diacetate, sodium erythorbate, sodium nitrite, sodium phosphates.",,,,,3 SLICES (56 g),56,,4,"en:e250,en:e262,en:e262ii,en:e316,en:e326",0,,,0,,,5,c,3,Fish Meat Eggs,Processed meat,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Armour-Eckrich Meats LLC,,,en:turkey-breasts,,,,,,,,,,125,523,,2.68,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.045,5.36,5.36,,,,,,,,,,,,19.64,,,,1.83,0.732,,,,,,,,,,,,,,,,,,,,,,,0.00064,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,
0072036370464,https://world.openfoodfacts.org/product/0072036370464,usda-ndb-import,1489056876,1587574154,"Harris teeter, healthy cream of chicken condensed soup",,,,,,,Harris Teeter,harris-teeter,"Canned foods, Meals, Soups, Canned meals, Canned soups","en:canned-foods,en:meals,en:soups,en:canned-meals,en:canned-soups",,,,,,,,,,,,,United States,"Chicken broth, modified food starch, chicken meat (cooked chicken meat, water, modified food starch, salt, sodium phosphate), wheat flour, contains less than 2% of: cream, salt, soy protein concentrate, soybean oil, chicken fat,maltodextrin seasoning (hydrolyzed soy and corn gluten proteins, salt, onion powder, modified corn starch, torula yeast, autolyzed yeast, natural flavor, garlic powder, disodium inosinate, disodium guanlylate, soybean oil, dextrose and gum arabic), chicken flavor (natural flavors, chicken fat, autolyzed yeast extract), natural cream flavor, chicken flavoring (yeast extract, salt, partially hydrogenated soybean and/or cottonseed oil), potassium chloride titanium dioxide, onion powder, garlic powder, oleoresin carrot, beta carotene (for color), disodium guanylate, disodium inosinate, citric acid, natural flavor.",,en:gluten,,,0.5 cup (125 g),125,,5,"en:e171,en:e330,en:e414,en:e627,en:e631",0,,,1,,e160a-beta-carotene,3,c,4,Composite foods,One-dish meals,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Harris-Teeter Inc.,,,en:canned-soups,,,,,,,,,,48,201,,2,0.4,,,,,,,,,,,,,,,0.8,0.8,,,,,,,,,,,,,,,,,0,0.008,4,0.8,,,,,,,,,0.8,,,2.4,,,,0.96,0.384,,0.00012,,,,,0,,,,,,,,,,,,,,0,,0.00029,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
0027815179912,https://world.openfoodfacts.org/product/0027815179912,usda-ndb-import,1489056835,1587574117,Deli thin-sliced,,,,,,,Healthy Ones,healthy-ones,"Meats, Prepared meats","en:meats,en:prepared-meats",,,,,,,,,,,,,United States,"Ham, water, honey, contains 2% or less of dextrose, potassium lactate, salt, sodium phosphates, potassium chloride, sodium diacetate, sodium erythorbate, sodium nitrite.",,,,,6 SLICES (54 g),54,,4,"en:e250,en:e262,en:e262ii,en:e316,en:e326",0,,,0,,,3,c,3,Fish Meat Eggs,Processed meat,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Armour-Eckrich Meats LLC,,,en:prepared-meats,,,,,,,,,,111,464,,3.7,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.056,5.56,5.56,,,,,,,,,,,,14.81,,,,1.575,0.63,,,,,,,,,,,,,,,,,,,,,0.037,,0.00067,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
0647878245203,https://world.openfoodfacts.org/product/0647878245203,usda-ndb-import,1489056826,1587574110,"California healthy harvest, bartlett sliced pears in light syrup",,,,,,,California Healthy Harvest,california-healthy-harvest,"Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits, Pears in light syrup","en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:desserts,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits,en:fruits-in-syrup,en:pears-in-syrup",,,,,,,,,,,,,United States,"Pears, water, high fructose corn syrup, and sugar.",,,,,0.5 cup (127 g),127,,0,,0,,,0,,,-4,a,4,Fruits and vegetables,Fruits,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","We Deal, Inc.",,,en:pears-in-syrup,,,,,,,,,,63,264,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.75,11.02,,,,,,,,,1.6,,,0,,,,0.01,0.004,,0,,,,,0.0019,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,
